URL,Video_ID,Username,Views,Thumbnail,Post_Date,Crawl_Date,Date_Text,Description,Hashtags,Music,Likes,Comments,Shares,Saves
https://www.tiktok.com/@msglowbeauty/video/7470471514383469832,7470471514383469832,msglowbeauty,5198,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-02-12,2025-03-13 21:16:00,2-12,Elite Glowbal Visit to Kosmesia ✨🤩 #EliteGlowbal  #MSGLOWBEAUTY  #msglow  ,"#EliteGlowbal , #MSGLOWBEAUTY , #msglow ",original sound  - msglow.beauty,302,0,1,1
https://www.tiktok.com/@msglowbeauty/video/7470470989034343688,7470470989034343688,msglowbeauty,45.1K,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-02-12,2025-03-13 21:16:31,2-12,Coba tebak kira2 artis ternama siapa nih yang bakal ikut seller MSGLOW Beauty ke Spain? 😍❤️🇪🇸 #MSGLOWBeauty  #spain  #glowtospain   ,"#MSGLOWBeauty , #spain , #glowtospain ",original sound  - msglow.beauty,336,4,2,2
https://www.tiktok.com/@msglowbeauty/video/7470470398295936311,7470470398295936311,msglowbeauty,40.9K,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-02-12,2025-03-13 21:17:04,2-12,Warnanya dan benefitsnya sebanding yaaa ternyataa xixixii emang ya kalo udah ngomongin facial wash dan cleanser ya ini nih fav nya beauties #msglow  #msglowbeauty  #kontenviral  #fyp  #fypage  #kulitglowing  #facewash  #facialwash  #sabunmuka  #sabuncucimuka  #skincareviral  #viralvideo  #produkviral  #rekomendasifacialwash  #cleanser  ,"#msglow , #msglowbeauty , #kontenviral , #fyp , #fypage , #kulitglowing , #facewash , #facialwash , #sabunmuka , #sabuncucimuka , #skincareviral , #viralvideo , #produkviral , #rekomendasifacialwash , #cleanser ",Funny funny weird - MrM,430,19,43,13
https://www.tiktok.com/@msglowbeauty/video/7470453544244514055,7470453544244514055,msglowbeauty,39.1K,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-02-12,2025-03-13 21:17:35,2-12,Siapaa yaang udah readyy buat ACNEZONE BB Premium? 😍😍❤️ #MSGLOWBeauty  #acnezonebbpremium  ,"#MSGLOWBeauty , #acnezonebbpremium ",suara asli  - msglow.beauty,495,36,30,20
https://www.tiktok.com/@msglowbeauty/video/7470355058648010039,7470355058648010039,msglowbeauty,8977,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-02-12,2025-03-13 21:18:06,2-12,"Ada kabar baik nih buat beauties facial wash fav kamuu lagi diskon dong hari ini dan cuma hari ini, jadi gak usah nunggu nunggu lagi buat checkout sekarang di keranjang kuning buruaaannn #msglow  #msglowbeauty  #kontenviral  #fyp  #fypage  #kulitglowing  #facewash  #facialwash  #sabunmuka  #sabuncucimuka  #skincareviral  #viralvideo  #produkviral  #rekomendasifacialwash  ","#msglow , #msglowbeauty , #kontenviral , #fyp , #fypage , #kulitglowing , #facewash , #facialwash , #sabunmuka , #sabuncucimuka , #skincareviral , #viralvideo , #produkviral , #rekomendasifacialwash ",original sound - Clint,296,3,18,7
https://www.tiktok.com/@msglowbeauty/video/7470189505572703494,7470189505572703494,msglowbeauty,5294,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-02-11,2025-03-13 21:18:37,2-11,"Ini nih guys kenapa kok selalu pakai night cream, tonton deh sampai abis yaaaa #msglow  #msglowbeauty  #trend  #viral  #nightroutine  #nightskincareroutine  #kontenviral  #nightskincare  #kontenviral  #fyp  #fypage  #kulitglowing  #plumpy  ","#msglow , #msglowbeauty , #trend , #viral , #nightroutine , #nightskincareroutine , #kontenviral , #nightskincare , #kontenviral , #fyp , #fypage , #kulitglowing , #plumpy ",original sound - Flin.aep,252,3,80,8
https://www.tiktok.com/@msglowbeauty/video/7470179876071312647,7470179876071312647,msglowbeauty,31.7K,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-02-11,2025-03-13 21:19:08,2-11,Siapa yang masih belum bisa moveone dari Anniversary MSGLOW Beauty kemaren? 😍🥰  ,N/A,original sound  - msglow.beauty,647,50,4,13
https://www.tiktok.com/@msglowbeauty/video/7470075712741920006,7470075712741920006,msglowbeauty,4364,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-02-11,2025-03-13 21:19:39,2-11,"Guys guys guys yang masih ngeluh sama kondisi kulitnya, tonton video minglow dulu jangan di skip dan langsung gas checkout #msglow  #msglowbeauty  #trend  #viral  #viralvideo  #acnefighter  #kulitjerawat  #kontenviral  #facewash  #facialwash  #fyp  #skincareviral  #kulitsensitif  #acneskin  #acneproneskin  #sabuncucimuka  ","#msglow , #msglowbeauty , #trend , #viral , #viralvideo , #acnefighter , #kulitjerawat , #kontenviral , #facewash , #facialwash , #fyp , #skincareviral , #kulitsensitif , #acneskin , #acneproneskin , #sabuncucimuka ",Funny funny weird - MrM,248,0,10,2
https://www.tiktok.com/@msglowbeauty/video/7470008109885328658,7470008109885328658,msglowbeauty,3244,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-02-11,2025-03-13 21:20:10,2-11,Terimakasih banyak para beauties yang sudah mampir booth MSGlow Beauty di Surabaya x Beauty 2025 🥳  #AmanTerpercaya #KembaliKeMSGLOW  #skincare  #glowing  #surabayaxbeauty  #surabayaxbeauty2025  ,"#AmanTerpercaya , #KembaliKeMSGLOW , #skincare , #glowing , #surabayaxbeauty , #surabayaxbeauty2025 ",original sound  - msglow.beauty,285,0,Share,0
https://www.tiktok.com/@msglowbeauty/video/7470001580402658568,7470001580402658568,msglowbeauty,5297,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oIoGkUQGI2cCIuLAP2pA9xYei1pjC7IVqIDkfe?lk3s=81f88b70&x-expires=1742040000&x-signature=ZN%2FRugSn4HuG2Y9%2BcPKgUQWO6Vs%3D&shp=81f88b70&shcp=-,2025-02-11,2025-03-13 21:20:41,2-11,Nah kalau kamu penasaran gak nih beauties sama produk terbaru dari MSGLOW? 🫣🤩🤭 #MSGLOWBEAUTY  #msglow  ,"#MSGLOWBEAUTY , #msglow ",original sound  - msglow.beauty,244,7,Share,2
